 25738  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-8; Ax: -71, Ay:-84, Az:1022
 25741  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-4; Ax: -71, Ay:-83, Az:1011
 25742 TRACE          task_state_est.c:206: Height 0.16: Velocity: 0.80
 25744  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-1; Ax: -65, Ay:-71, Az:1021
 25747  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-9; Ax: -70, Ay:-84, Az:1021
 25750  INFO                 recorder.c:21: IMU 1: RAW Gx: -4, Gy:-5, Gz:-4; Ax: -71, Ay:-84, Az:1011
 25752 TRACE          task_state_est.c:206: Height 0.35: Velocity: 0.95
 25753  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -65, Ay:-71, Az:1021
 25756  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:4, Gz:-8; Ax: -71, Ay:-84, Az:1020
 25759  INFO                 recorder.c:21: IMU 1: RAW Gx: -4, Gy:-6, Gz:-3; Ax: -71, Ay:-84, Az:1011
 25762 TRACE          task_state_est.c:206: Height 0.52: Velocity: 0.109
 25762  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -65, Ay:-71, Az:1021
 25765  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-9; Ax: -71, Ay:-84, Az:1021
 25768  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -70, Ay:-83, Az:1011
 25771  INFO                 recorder.c:21: IMU 2: RAW Gx: 25, Gy:-24, Gz:-1; Ax: -66, Ay:-70, Az:1023
 25774  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:3, Gz:-9; Ax: -71, Ay:-84, Az:1021
 25777  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-4; Ax: -70, Ay:-82, Az:1011
 25780  INFO                 recorder.c:21: IMU 2: RAW Gx: 25, Gy:-25, Gz:-2; Ax: -66, Ay:-70, Az:1023
 25782 TRACE          task_state_est.c:206: Height 0.65: Velocity: 0.119
 25783  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-8; Ax: -71, Ay:-84, Az:1022
 25786  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-4; Ax: -70, Ay:-82, Az:1011
 25789  INFO                 recorder.c:21: IMU 2: RAW Gx: 25, Gy:-26, Gz:-2; Ax: -66, Ay:-72, Az:1023
 25792 TRACE          task_state_est.c:206: Height 0.56: Velocity: 0.111
 25792  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:3, Gz:-8; Ax: -70, Ay:-83, Az:1021
 25795  INFO                 recorder.c:21: IMU 1: RAW Gx: -4, Gy:-5, Gz:-4; Ax: -71, Ay:-83, Az:1011
 25798  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -65, Ay:-73, Az:1024
 25801  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:3, Gz:-8; Ax: -70, Ay:-83, Az:1023
 25802 TRACE          task_state_est.c:206: Height 0.74: Velocity: 0.126
 25804  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-3; Ax: -71, Ay:-84, Az:1013
 25807  INFO                 recorder.c:21: IMU 2: RAW Gx: 27, Gy:-25, Gz:-2; Ax: -65, Ay:-72, Az:1023
 25810  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:1, Gz:-8; Ax: -70, Ay:-83, Az:1021
 25812 TRACE          task_state_est.c:206: Height 0.67: Velocity: 0.120
 25813  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-4, Gz:-4; Ax: -71, Ay:-85, Az:1013
 25816  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -65, Ay:-71, Az:1022
 25819  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:1, Gz:-8; Ax: -70, Ay:-82, Az:1021
 25822 TRACE          task_state_est.c:206: Height 0.48: Velocity: 0.103
 25822  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-3; Ax: -71, Ay:-85, Az:1013
 25825  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -66, Ay:-71, Az:1022
 25828  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-7; Ax: -71, Ay:-82, Az:1022
 25831  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-3; Ax: -71, Ay:-84, Az:1012
 25832 TRACE          task_state_est.c:206: Height 0.32: Velocity: 0.89
 25834  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -65, Ay:-72, Az:1024
 25837  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:1, Gz:-8; Ax: -71, Ay:-84, Az:1021
 25840  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-3; Ax: -71, Ay:-84, Az:1012
 25842 TRACE          task_state_est.c:206: Height 0.25: Velocity: 0.83
 25843  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -65, Ay:-71, Az:1023
 25846  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-8; Ax: -71, Ay:-83, Az:1022
 25849  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-3; Ax: -70, Ay:-84, Az:1013
 25852 TRACE          task_state_est.c:206: Height 0.29: Velocity: 0.86
 25852  INFO                 recorder.c:21: IMU 2: RAW Gx: 27, Gy:-24, Gz:-2; Ax: -65, Ay:-71, Az:1022
 25855  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-9; Ax: -71, Ay:-83, Az:1023
 25858  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-3; Ax: -70, Ay:-85, Az:1014
 25861  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -66, Ay:-71, Az:1023
 25862 TRACE          task_state_est.c:206: Height 0.23: Velocity: 0.81
 25864  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-9; Ax: -71, Ay:-83, Az:1022
 25867  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-3; Ax: -70, Ay:-85, Az:1014
 25870  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -67, Ay:-71, Az:1022
 25872 TRACE          task_state_est.c:206: Height 0.38: Velocity: 0.94
 25873  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-8; Ax: -71, Ay:-84, Az:1024
 25876  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-3; Ax: -71, Ay:-85, Az:1014
 25879  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -66, Ay:-71, Az:1024
 25882 TRACE          task_state_est.c:206: Height 0.42: Velocity: 0.97
 25882  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-9; Ax: -70, Ay:-85, Az:1023
 25885  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -71, Ay:-85, Az:1014
 25888  INFO                 recorder.c:21: IMU 2: RAW Gx: 25, Gy:-25, Gz:-2; Ax: -65, Ay:-72, Az:1025
 25891  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:3, Gz:-8; Ax: -70, Ay:-85, Az:1023
 25892 TRACE          task_state_est.c:206: Height 0.37: Velocity: 0.92
 25894  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-4; Ax: -70, Ay:-86, Az:1013
 25897  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -66, Ay:-72, Az:1023
 25900  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-8; Ax: -70, Ay:-84, Az:1021
 25902 TRACE          task_state_est.c:206: Height 0.41: Velocity: 0.95
 25903  INFO                 recorder.c:21: IMU 1: RAW Gx: -2, Gy:-5, Gz:-4; Ax: -70, Ay:-86, Az:1013
 25906  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -66, Ay:-72, Az:1022
 25909  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:2, Gz:-9; Ax: -70, Ay:-84, Az:1021
 25912 TRACE          task_state_est.c:206: Height 0.33: Velocity: 0.88
 25912  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-3; Ax: -70, Ay:-85, Az:1014
 25915  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -66, Ay:-70, Az:1021
 25918  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:3, Gz:-8; Ax: -71, Ay:-84, Az:1023
 25921  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-3; Ax: -69, Ay:-85, Az:1013
 25922 TRACE          task_state_est.c:206: Height 0.40: Velocity: 0.94
 25924  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -65, Ay:-70, Az:1024
 25927  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:1, Gz:-8; Ax: -71, Ay:-84, Az:1023
 25930  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-3; Ax: -71, Ay:-84, Az:1014
 25932 TRACE          task_state_est.c:206: Height 0.44: Velocity: 0.96
 25933  INFO                 recorder.c:21: IMU 2: RAW Gx: 25, Gy:-24, Gz:-2; Ax: -65, Ay:-70, Az:1024
 25936  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:2, Gz:-8; Ax: -71, Ay:-85, Az:1023
 25939  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -71, Ay:-85, Az:1013
 25942 TRACE          task_state_est.c:206: Height 0.39: Velocity: 0.92
 25942  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -66, Ay:-71, Az:1023
 25945  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-8; Ax: -71, Ay:-85, Az:1022
 25948  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -71, Ay:-85, Az:1012
 25951  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -65, Ay:-71, Az:1023
 25952 TRACE          task_state_est.c:206: Height 0.44: Velocity: 0.96
 25954  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:1, Gz:-8; Ax: -71, Ay:-86, Az:1021
 25957  INFO                 recorder.c:21: IMU 1: RAW Gx: -4, Gy:-4, Gz:-3; Ax: -71, Ay:-84, Az:1013
 25960  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-3; Ax: -64, Ay:-72, Az:1024
 25962 TRACE          task_state_est.c:206: Height 0.39: Velocity: 0.91
 25963  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:3, Gz:-9; Ax: -70, Ay:-85, Az:1022
 25966  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-3; Ax: -71, Ay:-84, Az:1013
 25967 DEBUG           task_recorder.c:143: Updating last recorded sector to 4
 25969  INFO                 recorder.c:21: IMU 2: RAW Gx: 27, Gy:-25, Gz:-3; Ax: -65, Ay:-72, Az:1023
 25972 TRACE          task_state_est.c:206: Height 0.33: Velocity: 0.86
 25973  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:3, Gz:-9; Ax: -70, Ay:-84, Az:1021
 25975  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-3; Ax: -71, Ay:-83, Az:1013
 25978  INFO                 recorder.c:21: IMU 2: RAW Gx: 27, Gy:-24, Gz:-2; Ax: -65, Ay:-72, Az:1025
 25981  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:3, Gz:-8; Ax: -71, Ay:-84, Az:1022
 25982 TRACE          task_state_est.c:206: Height 0.37: Velocity: 0.89
 25984  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-3; Ax: -71, Ay:-84, Az:1013
 25987  INFO                 recorder.c:21: IMU 2: RAW Gx: 27, Gy:-25, Gz:-2; Ax: -64, Ay:-72, Az:1025
 25990  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:2, Gz:-8; Ax: -71, Ay:-84, Az:1021
 25992 TRACE          task_state_est.c:206: Height 0.40: Velocity: 0.92
 25993  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-3; Ax: -71, Ay:-83, Az:1013
 25996  INFO                 recorder.c:21: IMU 2: RAW Gx: 27, Gy:-25, Gz:-2; Ax: -64, Ay:-72, Az:1023
 25999  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:2, Gz:-9; Ax: -71, Ay:-84, Az:1020
 26002 TRACE          task_state_est.c:206: Height 0.32: Velocity: 0.85
 26002  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-3; Ax: -71, Ay:-85, Az:1012
 26005  INFO                 recorder.c:21: IMU 2: RAW Gx: 27, Gy:-25, Gz:-3; Ax: -65, Ay:-71, Az:1024
 26008  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-8; Ax: -72, Ay:-85, Az:1022
 26011  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-3; Ax: -72, Ay:-84, Az:1011
 26012 TRACE          task_state_est.c:206: Height 0.15: Velocity: 0.71
 26014  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -65, Ay:-72, Az:1022
 26017  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-8; Ax: -71, Ay:-85, Az:1023
 26020  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -72, Ay:-84, Az:1011
 26022 TRACE          task_state_est.c:206: Height 0.11: Velocity: 0.67
 26023  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -66, Ay:-71, Az:1022
 26026  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-7; Ax: -71, Ay:-84, Az:1021
 26029  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-4; Ax: -71, Ay:-84, Az:1013
 26032 TRACE          task_state_est.c:206: Height 0.7: Velocity: 0.64
 26032  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-1; Ax: -66, Ay:-72, Az:1021
 26035  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-8; Ax: -71, Ay:-84, Az:1021
 26038  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-4; Ax: -71, Ay:-84, Az:1012
 26041  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -66, Ay:-72, Az:1022
 26042 TRACE          task_state_est.c:206: Height 0.13: Velocity: 0.68
 26044  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-8; Ax: -69, Ay:-83, Az:1020
 26047  INFO                 recorder.c:21: IMU 1: RAW Gx: -2, Gy:-6, Gz:-4; Ax: -71, Ay:-84, Az:1013
 26050  INFO                 recorder.c:21: IMU 2: RAW Gx: 25, Gy:-25, Gz:-2; Ax: -65, Ay:-72, Az:1022
 26052 TRACE          task_state_est.c:206: Height 0.18: Velocity: 0.73
 26053  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-8; Ax: -71, Ay:-84, Az:1021
 26056  INFO                 recorder.c:21: IMU 1: RAW Gx: -2, Gy:-6, Gz:-4; Ax: -71, Ay:-84, Az:1013
 26059  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -66, Ay:-72, Az:1021
 26062 TRACE          task_state_est.c:206: Height 0.12: Velocity: 0.68
 26062  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-8; Ax: -71, Ay:-85, Az:1021
 26065  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-4; Ax: -71, Ay:-84, Az:1013
 26068  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-1; Ax: -66, Ay:-70, Az:1023
 26071  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-9; Ax: -71, Ay:-84, Az:1022
 26072 TRACE          task_state_est.c:206: Height 0.20: Velocity: 0.74
 26074  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-5; Ax: -71, Ay:-84, Az:1012
 26077  INFO                 recorder.c:21: IMU 2: RAW Gx: 27, Gy:-24, Gz:-2; Ax: -66, Ay:-70, Az:1023
 26080  INFO                 recorder.c:21: IMU 3: RAW Gx: 9, Gy:2, Gz:-9; Ax: -71, Ay:-84, Az:1022
 26082 TRACE          task_state_est.c:206: Height 0.28: Velocity: 0.80
 26083  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-4; Ax: -70, Ay:-84, Az:1012
 26086  INFO                 recorder.c:21: IMU 2: RAW Gx: 27, Gy:-24, Gz:-1; Ax: -66, Ay:-70, Az:1024
 26089  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-9; Ax: -71, Ay:-84, Az:1023
 26092 TRACE          task_state_est.c:206: Height 0.33: Velocity: 0.84
 26092  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -69, Ay:-84, Az:1012
 26096  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-1; Ax: -66, Ay:-70, Az:1022
 26098  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-9; Ax: -70, Ay:-84, Az:1022
 26101  INFO                 recorder.c:21: IMU 1: RAW Gx: -4, Gy:-6, Gz:-4; Ax: -71, Ay:-84, Az:1012
 26102 TRACE          task_state_est.c:206: Height 0.29: Velocity: 0.80
 26104  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -66, Ay:-71, Az:1023
 26107  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-9; Ax: -70, Ay:-84, Az:1023
 26110  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-5; Ax: -71, Ay:-84, Az:1013
 26112 TRACE          task_state_est.c:206: Height 0.24: Velocity: 0.76
 26113  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-23, Gz:-2; Ax: -64, Ay:-71, Az:1022
 26116  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-9; Ax: -70, Ay:-85, Az:1023
 26119  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -71, Ay:-84, Az:1013
 26122 TRACE          task_state_est.c:206: Height 0.28: Velocity: 0.79
 26122  INFO                 recorder.c:21: IMU 2: RAW Gx: 27, Gy:-24, Gz:-3; Ax: -64, Ay:-71, Az:1022
 26126  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-8; Ax: -70, Ay:-85, Az:1023
 26128  INFO                 recorder.c:21: IMU 1: RAW Gx: -4, Gy:-5, Gz:-4; Ax: -71, Ay:-83, Az:1011
 26131  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-3; Ax: -65, Ay:-71, Az:1023
 26132 TRACE          task_state_est.c:206: Height 0.33: Velocity: 0.83
 26134  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-8; Ax: -70, Ay:-84, Az:1024
 26137  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -71, Ay:-85, Az:1012
 26140  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -65, Ay:-71, Az:1023
 26142 TRACE          task_state_est.c:206: Height 0.38: Velocity: 0.86
 26143  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:2, Gz:-9; Ax: -71, Ay:-84, Az:1023
 26146  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -71, Ay:-84, Az:1012
 26149  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -65, Ay:-71, Az:1022
 26152 TRACE          task_state_est.c:206: Height 0.45: Velocity: 0.92
 26152  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:2, Gz:-8; Ax: -71, Ay:-84, Az:1021
 26156  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -71, Ay:-84, Az:1013
 26158  INFO                 recorder.c:21: IMU 2: RAW Gx: 25, Gy:-25, Gz:-2; Ax: -66, Ay:-71, Az:1022
 26161  INFO                 recorder.c:21: IMU 3: RAW Gx: 7, Gy:2, Gz:-8; Ax: -71, Ay:-83, Az:1021
 26162 TRACE          task_state_est.c:206: Height 0.52: Velocity: 0.97
 26164  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -71, Ay:-84, Az:1014
 26167  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -64, Ay:-70, Az:1021
 26170  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-7; Ax: -71, Ay:-83, Az:1023
 26172 TRACE          task_state_est.c:206: Height 0.58: Velocity: 0.101
 26173  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-4; Ax: -71, Ay:-84, Az:1014
 26176  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -64, Ay:-71, Az:1023
 26179  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-8; Ax: -70, Ay:-84, Az:1022
 26182 TRACE          task_state_est.c:206: Height 0.62: Velocity: 0.104
 26182  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-3; Ax: -71, Ay:-84, Az:1014
 26186  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -65, Ay:-72, Az:1022
 26188  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-7; Ax: -70, Ay:-84, Az:1022
 26191  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-4; Ax: -70, Ay:-85, Az:1014
 26192 TRACE          task_state_est.c:206: Height 0.76: Velocity: 0.114
 26194  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-3; Ax: -65, Ay:-70, Az:1021
 26197  INFO                 recorder.c:21: IMU 3: RAW Gx: 9, Gy:2, Gz:-8; Ax: -70, Ay:-84, Az:1022
 26200  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-4; Ax: -71, Ay:-84, Az:1013
 26202 TRACE          task_state_est.c:206: Height 0.90: Velocity: 0.125
 26203  INFO                 recorder.c:21: IMU 2: RAW Gx: 25, Gy:-24, Gz:-3; Ax: -65, Ay:-71, Az:1023
 26206  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-8; Ax: -70, Ay:-84, Az:1020
 26209  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -69, Ay:-85, Az:1013
 26212 TRACE          task_state_est.c:206: Height 0.85: Velocity: 0.121
 26212  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -66, Ay:-71, Az:1022
 26216  INFO                 recorder.c:21: IMU 3: RAW Gx: 9, Gy:2, Gz:-8; Ax: -70, Ay:-83, Az:1021
 26218  INFO                 recorder.c:21: IMU 1: RAW Gx: -4, Gy:-5, Gz:-4; Ax: -70, Ay:-85, Az:1013
 26221  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-3; Ax: -65, Ay:-71, Az:1022
 26222 TRACE          task_state_est.c:206: Height 0.77: Velocity: 0.114
 26224  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-9; Ax: -70, Ay:-84, Az:1021
 26227  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-5, Gz:-4; Ax: -70, Ay:-84, Az:1012
 26230  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -65, Ay:-71, Az:1024
 26232 TRACE          task_state_est.c:206: Height 0.81: Velocity: 0.117
 26233  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:3, Gz:-8; Ax: -71, Ay:-84, Az:1021
 26236  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-4; Ax: -70, Ay:-84, Az:1012
 26239  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-25, Gz:-2; Ax: -64, Ay:-72, Az:1026
 26242 TRACE          task_state_est.c:206: Height 0.75: Velocity: 0.111
 26242  INFO                 recorder.c:21: IMU 3: RAW Gx: 9, Gy:2, Gz:-9; Ax: -71, Ay:-84, Az:1021
 26245  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-3; Ax: -70, Ay:-84, Az:1013
 26248  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -64, Ay:-71, Az:1026
 26251  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-8; Ax: -71, Ay:-84, Az:1021
 26252 TRACE          task_state_est.c:206: Height 0.35: Velocity: 0.80
 26254  INFO                 recorder.c:21: IMU 1: RAW Gx: -2, Gy:-6, Gz:-3; Ax: -70, Ay:-85, Az:1013
 26257  INFO                 recorder.c:21: IMU 2: RAW Gx: 27, Gy:-24, Gz:-2; Ax: -64, Ay:-71, Az:1024
 26260  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-8; Ax: -71, Ay:-83, Az:1022
 26262 TRACE          task_state_est.c:206: Height 0.20: Velocity: 0.69
 26263  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-3; Ax: -71, Ay:-84, Az:1012
 26266  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -65, Ay:-71, Az:1023
 26269  INFO                 recorder.c:21: IMU 3: RAW Gx: 8, Gy:2, Gz:-8; Ax: -72, Ay:-83, Az:1023
 26272 TRACE          task_state_est.c:206: Height 0.14: Velocity: 0.64
 26272  INFO                 recorder.c:21: IMU 1: RAW Gx: -3, Gy:-6, Gz:-3; Ax: -70, Ay:-85, Az:1012
 26275  INFO                 recorder.c:21: IMU 2: RAW Gx: 26, Gy:-24, Gz:-2; Ax: -65, Ay:-71, Az:1022
