,ts,altitude_agl
4640,165279,1639.9150390625
4641,165289,1640.1282958984375
4642,165299,1639.9150390625
4643,165309,1639.9150390625
4644,165319,1637.767578125
4645,165329,1639.9150390625
4646,165339,1640.1282958984375
4647,165349,1640.1282958984375
4648,165359,1641.7449951171875
4649,165369,1640.1282958984375
4650,165379,1639.9150390625
4651,165389,1644.0015869140625
4652,165399,1638.0850830078125
4653,165409,1639.9150390625
4654,165419,1638.0850830078125
4655,165429,1638.0850830078125
4656,165439,1640.3416748046875
4657,165449,1638.0850830078125
4658,165459,1640.3416748046875
4659,165469,1640.1282958984375
4660,165479,1637.767578125
4661,165489,1639.9150390625
4662,165499,1637.767578125
4663,165509,1638.0850830078125
4664,165519,1638.0850830078125
4665,165529,1638.0850830078125
4666,165539,1640.1282958984375
4667,165549,1640.1282958984375
4668,165559,1638.0850830078125
4669,165569,1639.9150390625
4670,165579,1637.767578125
4671,165589,1639.9150390625
4672,165599,1638.0850830078125
4673,165609,1637.767578125
4674,165619,1637.553955078125
4675,165629,1637.767578125
4676,165639,1640.1282958984375
4677,165649,1637.767578125
4678,165659,1635.724365234375
4679,165669,1637.767578125
4680,165679,1637.767578125
4681,165689,1637.767578125
4682,165699,1637.767578125
4683,165709,1638.0850830078125
4684,165719,1635.724365234375
4685,165729,1637.767578125
4686,165739,1635.9378662109375
4687,165749,1635.724365234375
4688,165759,1635.9378662109375
4689,165769,1638.0850830078125
4690,165779,1637.767578125
4691,165789,1635.724365234375
4692,165799,1635.9378662109375
4693,165809,1635.9378662109375
4694,165819,1637.767578125
4695,165829,1638.0850830078125
4696,165839,1637.767578125
4697,165849,1637.767578125
4698,165859,1639.9150390625
4699,165869,1635.724365234375
4700,165879,1635.9378662109375
4701,165889,1638.0850830078125
4702,165899,1633.894775390625
4703,165909,1635.9378662109375
4704,165919,1635.9378662109375
4705,165929,1635.9378662109375
4706,165939,1638.0850830078125
4707,165949,1635.9378662109375
4708,165959,1635.724365234375
4709,165969,1637.767578125
4710,165979,1638.0850830078125
4711,165989,1635.724365234375
4712,165999,1638.2987060546875
4713,166009,1635.724365234375
4714,166019,1635.9378662109375
4715,166029,1633.68115234375
4716,166039,1633.894775390625
4717,166049,1631.857177734375
4718,166059,1635.9378662109375
4719,166069,1635.9378662109375
4720,166079,1633.68115234375
4721,166089,1633.68115234375
4722,166099,1635.724365234375
4723,166109,1631.857177734375
4724,166119,1633.68115234375
4725,166129,1634.108642578125
4726,166139,1635.5106201171875
4727,166149,1631.6434326171875
4728,166159,1633.894775390625
4729,166169,1635.9378662109375
4730,166179,1633.894775390625
4731,166189,1633.894775390625
4732,166199,1635.9378662109375
4733,166209,1635.9378662109375
4734,166219,1633.894775390625
4735,166229,1631.857177734375
4736,166239,1633.894775390625
4737,166249,1634.108642578125
4738,166259,1633.894775390625
4739,166269,1633.68115234375
4740,166279,1633.894775390625
4741,166289,1629.7099609375
4742,166299,1633.47265625
4743,166309,1631.857177734375
4744,166319,1633.894775390625
4745,166329,1631.6434326171875
4746,166339,1633.894775390625
4747,166349,1631.857177734375
4748,166359,1632.071044921875
4749,166369,1631.857177734375
4750,166379,1631.6434326171875
4751,166389,1629.7099609375
4752,166399,1631.6434326171875
4753,166409,1629.7099609375
4754,166419,1629.4959716796875
4755,166429,1631.857177734375
4756,166439,1631.857177734375
4757,166449,1629.4959716796875
4758,166459,1631.857177734375
4759,166469,1629.4959716796875
4760,166479,1629.7099609375
4761,166489,1631.857177734375
4762,166499,1633.68115234375
4763,166509,1629.7099609375
4764,166519,1629.4959716796875
4765,166529,1629.7099609375
4766,166539,1629.7099609375
4767,166549,1629.7099609375
4768,166559,1632.071044921875
4769,166569,1631.6434326171875
4770,166579,1631.4293212890625
4771,166589,1629.4959716796875
4772,166599,1631.857177734375
4773,166609,1627.6668701171875
4774,166619,1629.4959716796875
4775,166629,1629.7099609375
4776,166639,1627.45263671875
4777,166649,1629.4959716796875
4778,166659,1629.7099609375
4779,166669,1627.6668701171875
4780,166679,1627.6668701171875
4781,166689,1625.629150390625
4782,166699,1627.45263671875
4783,166709,1629.2818603515625
4784,166719,1629.7099609375
4785,166729,1625.629150390625
4786,166739,1629.7099609375
4787,166749,1631.6434326171875
4788,166759,1629.4959716796875
4789,166769,1629.7099609375
4790,166779,1629.2818603515625
4791,166789,1627.45263671875
4792,166799,1627.6668701171875
4793,166809,1627.45263671875
4794,166819,1627.6668701171875
4795,166829,1627.6668701171875
4796,166839,1625.629150390625
4797,166849,1629.7099609375
4798,166859,1627.45263671875
4799,166869,1627.45263671875
4800,166879,1627.45263671875
4801,166889,1627.45263671875
4802,166899,1627.45263671875
4803,166909,1627.45263671875
4804,166919,1625.4149169921875
4805,166929,1627.45263671875
4806,166939,1627.6668701171875
4807,166949,1627.45263671875
4808,166959,1627.45263671875
4809,166969,1627.45263671875
4810,166979,1625.629150390625
4811,166989,1627.45263671875
4812,166999,1627.243896484375
4813,167009,1623.2674560546875
4814,167019,1627.45263671875
4815,167029,1625.629150390625
4816,167039,1625.629150390625
4817,167049,1625.629150390625
4818,167059,1627.243896484375
4819,167069,1627.45263671875
4820,167079,1625.2059326171875
4821,167089,1627.45263671875
4822,167099,1627.6668701171875
4823,167109,1627.45263671875
4824,167119,1625.4149169921875
4825,167129,1627.45263671875
4826,167139,1627.243896484375
4827,167149,1625.4149169921875
4828,167159,1625.4149169921875
4829,167169,1627.45263671875
4830,167179,1623.0584716796875
4831,167189,1625.4149169921875
4832,167199,1625.4149169921875
4833,167209,1625.629150390625
4834,167219,1627.45263671875
4835,167229,1625.629150390625
4836,167239,1625.629150390625
4837,167249,1625.4149169921875
4838,167259,1625.629150390625
4839,167269,1625.4149169921875
4840,167279,1625.629150390625
4841,167289,1625.4149169921875
4842,167299,1625.2059326171875
4843,167309,1625.629150390625
4844,167319,1627.6668701171875
4845,167329,1625.4149169921875
4846,167339,1627.45263671875
4847,167349,1625.4149169921875
4848,167359,1623.2674560546875
4849,167369,1623.2674560546875
4850,167379,1627.45263671875
4851,167389,1627.45263671875
4852,167399,1623.2674560546875
4853,167409,1625.2059326171875
4854,167419,1627.6668701171875
4855,167429,1623.0584716796875
4856,167439,1627.45263671875
4857,167449,1625.4149169921875
4858,167459,1622.84375
4859,167469,1623.0584716796875
4860,167479,1625.2059326171875
4861,167489,1625.4149169921875
4862,167499,1621.0205078125
4863,167509,1623.2674560546875
4864,167519,1623.0584716796875
4865,167529,1625.4149169921875
4866,167539,1623.0584716796875
4867,167549,1623.2674560546875
4868,167559,1623.2674560546875
4869,167569,1625.4149169921875
4870,167579,1623.4820556640625
4871,167589,1625.4149169921875
4872,167599,1625.4149169921875
4873,167609,1625.4149169921875
4874,167619,1623.2674560546875
4875,167629,1623.0584716796875
4876,167639,1621.229736328125
4877,167649,1623.2674560546875
4878,167659,1623.0584716796875
4879,167669,1621.229736328125
4880,167679,1623.4820556640625
4881,167689,1623.0584716796875
4882,167699,1621.229736328125
4883,167709,1623.2674560546875
4884,167719,1623.4820556640625
4885,167729,1623.0584716796875
4886,167739,1620.8056640625
4887,167749,1623.0584716796875
4888,167759,1623.0584716796875
4889,167769,1623.0584716796875
4890,167779,1623.2674560546875
4891,167789,1623.0584716796875
4892,167799,1621.0205078125
4893,167809,1623.0584716796875
4894,167819,1619.19189453125
4895,167829,1623.2674560546875
4896,167839,1623.0584716796875
4897,167849,1618.9825439453125
4898,167859,1621.229736328125
4899,167869,1623.2674560546875
4900,167879,1623.0584716796875
4901,167889,1621.0205078125
4902,167899,1620.8056640625
4903,167909,1621.229736328125
4904,167919,1621.229736328125
4905,167929,1618.9825439453125
4906,167939,1618.9825439453125
4907,167949,1621.0205078125
4908,167959,1618.9825439453125
4909,167969,1619.19189453125
4910,167979,1619.19189453125
4911,167989,1621.0205078125
4912,167999,1621.229736328125
4913,168009,1621.0205078125
4914,168019,1621.0205078125
4915,168029,1621.0205078125
4916,168039,1619.19189453125
4917,168049,1621.229736328125
4918,168059,1621.229736328125
4919,168069,1621.229736328125
4920,168079,1618.9825439453125
4921,168089,1619.19189453125
4922,168099,1619.19189453125
4923,168109,1618.9825439453125
4924,168119,1618.9825439453125
4925,168129,1619.19189453125
4926,168139,1621.0205078125
4927,168149,1619.19189453125
4928,168159,1618.9825439453125
4929,168169,1619.19189453125
4930,168179,1617.0501708984375
4931,168189,1618.9825439453125
4932,168199,1619.19189453125
4933,168209,1619.19189453125
4934,168219,1618.9825439453125
4935,168229,1618.9825439453125
4936,168239,1619.19189453125
4937,168249,1616.8350830078125
4938,168259,1618.9825439453125
4939,168269,1616.8350830078125
4940,168279,1617.0501708984375
4941,168289,1616.8350830078125
4942,168299,1617.0501708984375
4943,168309,1618.767578125
4944,168319,1618.9825439453125
4945,168329,1617.0501708984375
4946,168339,1617.0501708984375
4947,168349,1616.8350830078125
4948,168359,1616.8350830078125
4949,168369,1616.8350830078125
4950,168379,1616.8350830078125
4951,168389,1616.8350830078125
4952,168399,1618.9825439453125
4953,168409,1616.8350830078125
4954,168419,1616.8350830078125
4955,168429,1616.62548828125
4956,168439,1617.0501708984375
4957,168449,1615.0123291015625
4958,168459,1617.3690185546875
4959,168469,1616.8350830078125
4960,168479,1614.802734375
4961,168489,1614.58740234375
4962,168499,1616.8350830078125
4963,168509,1615.0123291015625
4964,168519,1618.9825439453125
4965,168529,1615.0123291015625
4966,168539,1616.62548828125
4967,168549,1617.0501708984375
4968,168559,1617.0501708984375
4969,168569,1616.8350830078125
4970,168579,1617.0501708984375
4971,168589,1618.9825439453125
4972,168599,1615.0123291015625
4973,168609,1619.19189453125
4974,168619,1617.3690185546875
4975,168629,1617.0501708984375
4976,168639,1617.0501708984375
4977,168649,1616.8350830078125
4978,168659,1616.8350830078125
4979,168669,1615.0123291015625
4980,168679,1616.8350830078125
4981,168689,1616.8350830078125
4982,168699,1616.8350830078125
4983,168709,1617.0501708984375
4984,168719,1617.3690185546875
4985,168729,1617.0501708984375
4986,168739,1617.0501708984375
4987,168749,1616.8350830078125
4988,168759,1616.8350830078125
4989,168769,1617.0501708984375
4990,168779,1616.8350830078125
4991,168789,1616.8350830078125
4992,168799,1618.9825439453125
4993,168809,1616.8350830078125
4994,168819,1617.0501708984375
4995,168829,1617.0501708984375
4996,168839,1616.8350830078125
4997,168849,1619.19189453125
4998,168859,1615.0123291015625
4999,168869,1616.8350830078125
5000,168879,1613.1895751953125
5001,168889,1616.8350830078125
5002,168899,1617.0501708984375
5003,168909,1617.0501708984375
5004,168919,1617.0501708984375
5005,168929,1617.0501708984375
5006,168939,1615.227294921875
5007,168949,1617.3690185546875
5008,168959,1616.8350830078125
5009,168969,1617.0501708984375
5010,168979,1617.0501708984375
5011,168989,1615.0123291015625
5012,168999,1617.3690185546875
5013,169009,1617.0501708984375
5014,169019,1616.8350830078125
5015,169029,1617.0501708984375
5016,169039,1616.62548828125
5017,169049,1615.0123291015625
5018,169059,1616.8350830078125
5019,169069,1615.0123291015625
5020,169079,1617.0501708984375
5021,169089,1617.0501708984375
5022,169099,1617.0501708984375
5023,169109,1612.97998046875
5024,169119,1615.0123291015625
5025,169129,1615.0123291015625
5026,169139,1614.802734375
5027,169149,1615.0123291015625
5028,169159,1612.97998046875
5029,169169,1615.227294921875
5030,169179,1615.0123291015625
5031,169189,1617.0501708984375
5032,169199,1616.8350830078125
5033,169209,1615.0123291015625
5034,169219,1615.0123291015625
5035,169229,1616.8350830078125
5036,169239,1615.0123291015625
5037,169249,1614.802734375
5038,169259,1617.0501708984375
5039,169269,1615.0123291015625
5040,169279,1615.0123291015625
5041,169289,1617.0501708984375
5042,169299,1614.802734375
5043,169309,1617.0501708984375
5044,169319,1614.802734375
5045,169329,1614.802734375
5046,169339,1615.0123291015625
5047,169349,1612.97998046875
5048,169359,1615.227294921875
5049,169369,1617.0501708984375
5050,169379,1615.0123291015625
5051,169389,1615.0123291015625
5052,169399,1615.227294921875
5053,169409,1617.0501708984375
5054,169419,1614.802734375
5055,169429,1615.0123291015625
5056,169439,1615.227294921875
5057,169449,1612.97998046875
5058,169459,1617.0501708984375
5059,169469,1615.0123291015625
5060,169479,1612.7647705078125
5061,169489,1615.0123291015625
5062,169499,1615.0123291015625
5063,169509,1615.0123291015625
5064,169519,1615.227294921875
5065,169529,1612.97998046875
5066,169539,1612.97998046875
5067,169549,1612.7647705078125
5068,169559,1614.802734375
5069,169569,1612.97998046875
5070,169579,1615.227294921875
5071,169589,1615.0123291015625
5072,169599,1614.802734375
5073,169609,1615.0123291015625
5074,169619,1614.802734375
5075,169629,1612.97998046875
5076,169639,1612.97998046875
5077,169649,1612.7647705078125
5078,169659,1613.1895751953125
5079,169669,1613.1895751953125
5080,169679,1612.7647705078125
5081,169689,1612.7647705078125
5082,169699,1612.97998046875
5083,169709,1610.9422607421875
5084,169719,1610.7322998046875
5085,169729,1610.7322998046875
5086,169739,1612.7647705078125
5087,169749,1612.97998046875
5088,169759,1610.9422607421875
5089,169769,1608.80029296875
5090,169779,1610.9422607421875
5091,169789,1612.97998046875
5092,169799,1610.9422607421875
5093,169809,1610.9422607421875
5094,169819,1611.157470703125
5095,169829,1608.80029296875
5096,169839,1611.157470703125
5097,169849,1610.9422607421875
5098,169859,1608.80029296875
5099,169869,1610.9422607421875
5100,169879,1606.55224609375
5101,169889,1609.015625
5102,169899,1608.59033203125
5103,169909,1610.9422607421875
5104,169919,1608.80029296875
5105,169929,1608.59033203125
5106,169939,1609.015625
5107,169949,1610.7322998046875
5108,169959,1606.55224609375
5109,169969,1610.9422607421875
5110,169979,1606.97802734375
5111,169989,1608.80029296875
5112,169999,1609.015625
5113,170009,1608.80029296875
5114,170019,1606.55224609375
5115,170029,1606.55224609375
5116,170039,1606.342041015625
5117,170049,1609.015625
5118,170059,1606.76806640625
5119,170069,1606.76806640625
5120,170079,1606.76806640625
5121,170089,1606.55224609375
5122,170099,1606.97802734375
5123,170109,1606.76806640625
5124,170119,1606.55224609375
5125,170129,1609.015625
5126,170139,1606.55224609375
5127,170149,1608.59033203125
5128,170159,1604.94580078125
5129,170169,1606.76806640625
5130,170179,1604.5198974609375
5131,170189,1606.76806640625
5132,170199,1606.55224609375
5133,170209,1604.5198974609375
5134,170219,1604.7357177734375
5135,170229,1606.76806640625
5136,170239,1604.5198974609375
5137,170249,1606.76806640625
5138,170259,1604.94580078125
5139,170269,1604.5198974609375
5140,170279,1606.55224609375
5141,170289,1604.7357177734375
5142,170299,1606.342041015625
5143,170309,1606.55224609375
5144,170319,1606.76806640625
5145,170329,1606.76806640625
5146,170339,1602.59375
5147,170349,1604.5198974609375
5148,170359,1604.5198974609375
5149,170369,1604.5198974609375
5150,170379,1606.342041015625
5151,170389,1604.7357177734375
5152,170399,1604.7357177734375
5153,170409,1604.7357177734375
5154,170419,1604.5198974609375
5155,170429,1606.55224609375
5156,170439,1606.97802734375
5157,170449,1604.7357177734375
5158,170459,1604.5198974609375
5159,170469,1602.59375
5160,170479,1606.55224609375
5161,170489,1602.59375
5162,170499,1606.76806640625
5163,170509,1606.76806640625
5164,170519,1602.8095703125
5165,170529,1604.7357177734375
5166,170539,1604.7357177734375
5167,170549,1606.76806640625
5168,170559,1604.7357177734375
5169,170569,1604.7357177734375
5170,170579,1602.167236328125
5171,170589,1604.7357177734375
5172,170599,1606.55224609375
5173,170609,1602.3778076171875
5174,170619,1606.55224609375
5175,170629,1606.55224609375
5176,170639,1604.7357177734375
5177,170649,1604.94580078125
5178,170659,1604.7357177734375
5179,170669,1604.5198974609375
5180,170679,1604.7357177734375
5181,170689,1604.7357177734375
5182,170699,1606.76806640625
5183,170709,1606.76806640625
5184,170719,1606.55224609375
5185,170729,1604.94580078125
5186,170739,1604.7357177734375
5187,170749,1604.7357177734375
5188,170759,1604.5198974609375
5189,170769,1604.7357177734375
5190,170779,1604.5198974609375
5191,170789,1606.76806640625
5192,170799,1604.5198974609375
5193,170809,1604.7357177734375
5194,170819,1604.94580078125
5195,170829,1606.97802734375
5196,170839,1606.55224609375
5197,170849,1602.59375
5198,170859,1604.5198974609375
5199,170869,1606.55224609375
5200,170879,1604.7357177734375
5201,170889,1606.76806640625
5202,170899,1606.76806640625
5203,170909,1606.76806640625
5204,170919,1606.76806640625
5205,170929,1608.80029296875
5206,170939,1606.97802734375
5207,170949,1604.7357177734375
5208,170959,1606.76806640625
5209,170969,1606.76806640625
5210,170979,1606.76806640625
5211,170989,1606.55224609375
5212,170999,1606.55224609375
5213,171009,1606.76806640625
5214,171019,1606.97802734375
5215,171029,1606.76806640625
5216,171039,1606.76806640625
5217,171049,1608.80029296875
5218,171059,1606.97802734375
5219,171069,1606.76806640625
5220,171079,1604.7357177734375
5221,171089,1606.76806640625
5222,171099,1606.55224609375
5223,171109,1604.94580078125
5224,171119,1608.80029296875
5225,171129,1606.76806640625
5226,171139,1609.015625
5227,171149,1604.94580078125
5228,171159,1604.5198974609375
5229,171169,1604.94580078125
5230,171179,1604.7357177734375
5231,171189,1604.7357177734375
5232,171199,1604.94580078125
5233,171209,1606.55224609375
5234,171219,1608.80029296875
5235,171229,1604.7357177734375
5236,171239,1602.8095703125
5237,171249,1604.7357177734375
5238,171259,1604.94580078125
5239,171269,1604.7357177734375
5240,171279,1604.7357177734375
5241,171289,1604.5198974609375
5242,171299,1604.7357177734375
5243,171309,1604.94580078125
5244,171319,1604.7357177734375
5245,171329,1606.97802734375
5246,171339,1604.7357177734375
5247,171349,1604.7357177734375
5248,171359,1600.77734375
5249,171369,1604.7357177734375
5250,171379,1602.8095703125
5251,171389,1602.59375
5252,171399,1604.94580078125
5253,171409,1602.59375
5254,171419,1604.94580078125
5255,171429,1602.59375
5256,171439,1602.59375
5257,171449,1602.8095703125
5258,171459,1604.94580078125
5259,171469,1602.59375
5260,171479,1600.5615234375
5261,171489,1602.59375
5262,171499,1602.59375
5263,171509,1604.7357177734375
5264,171519,1602.8095703125
5265,171529,1602.8095703125
5266,171539,1602.59375
5267,171549,1604.7357177734375
5268,171559,1602.59375
5269,171569,1604.94580078125
5270,171579,1602.3778076171875
5271,171589,1602.59375
5272,171599,1600.5615234375
5273,171609,1600.5615234375
5274,171619,1598.5291748046875
5275,171629,1600.9879150390625
5276,171639,1600.5615234375
5277,171649,1600.5615234375
5278,171659,1602.59375
5279,171669,1600.77734375
5280,171679,1600.5615234375
5281,171689,1602.8095703125
5282,171699,1600.345458984375
5283,171709,1602.59375
5284,171719,1600.5615234375
5285,171729,1598.318359375
5286,171739,1600.5615234375
5287,171749,1600.5615234375
5288,171759,1600.5615234375
5289,171769,1598.5291748046875
5290,171779,1600.345458984375
5291,171789,1598.5291748046875
5292,171799,1600.5615234375
5293,171809,1598.5291748046875
5294,171819,1600.77734375
5295,171829,1600.5615234375
5296,171839,1600.77734375
5297,171849,1600.5615234375
5298,171859,1598.7451171875
5299,171869,1598.7451171875
5300,171879,1598.7451171875
5301,171889,1598.7451171875
5302,171899,1598.7451171875
5303,171909,1598.5291748046875
5304,171919,1600.77734375
5305,171929,1598.5291748046875
5306,171939,1598.955810546875
5307,171949,1600.5615234375
5308,171959,1600.5615234375
5309,171969,1600.5615234375
5310,171979,1598.7451171875
5311,171989,1598.955810546875
5312,171999,1600.5615234375
5313,172009,1598.7451171875
5314,172019,1598.7451171875
5315,172029,1598.7451171875
5316,172039,1598.5291748046875
5317,172049,1598.7451171875
5318,172059,1598.5291748046875
5319,172069,1600.77734375
5320,172079,1600.77734375
5321,172089,1598.7451171875
5322,172099,1600.9879150390625
5323,172109,1598.7451171875
5324,172119,1598.7451171875
5325,172129,1598.5291748046875
5326,172139,1598.5291748046875
5327,172149,1598.7451171875
5328,172159,1598.7451171875
5329,172169,1598.318359375
5330,172179,1598.7451171875
5331,172189,1600.77734375
5332,172199,1596.923828125
5333,172209,1598.7451171875
5334,172219,1598.955810546875
5335,172229,1598.5291748046875
5336,172239,1598.318359375
5337,172249,1598.5291748046875
5338,172259,1600.5615234375
5339,172269,1598.5291748046875
5340,172279,1602.59375
5341,172289,1600.5615234375
5342,172299,1596.603515625
5343,172309,1598.7451171875
5344,172319,1598.5291748046875
5345,172329,1600.5615234375
5346,172339,1598.5291748046875
5347,172349,1598.7451171875
5348,172359,1600.345458984375
5349,172369,1600.77734375
5350,172379,1598.7451171875
5351,172389,1598.5291748046875
5352,172399,1598.5291748046875
5353,172409,1598.7451171875
5354,172419,1596.392822265625
5355,172429,1598.5291748046875
5356,172439,1596.603515625
5357,172449,1596.603515625
5358,172459,1598.318359375
5359,172469,1598.5291748046875
5360,172479,1598.5291748046875
5361,172489,1596.603515625
5362,172499,1598.7451171875
5363,172509,1598.7451171875
5364,172519,1598.7451171875
5365,172529,1596.603515625
5366,172539,1600.77734375
5367,172549,1598.7451171875
5368,172559,1602.8095703125
5369,172569,1596.603515625
5370,172579,1598.7451171875
5371,172589,1598.7451171875
5372,172599,1598.5291748046875
5373,172609,1596.392822265625
5374,172619,1600.77734375
5375,172629,1598.5291748046875
5376,172639,1598.7451171875
5377,172649,1596.603515625
5378,172659,1596.603515625
5379,172669,1598.7451171875
5380,172679,1598.5291748046875
5381,172689,1598.5291748046875
5382,172699,1596.603515625
5383,172709,1598.5291748046875
5384,172719,1598.5291748046875
5385,172729,1596.392822265625
5386,172739,1596.392822265625
5387,172749,1594.5712890625
5388,172759,1598.318359375
5389,172769,1596.923828125
5390,172779,1598.5291748046875
5391,172789,1596.603515625
5392,172799,1594.3604736328125
5393,172809,1594.3604736328125
5394,172819,1594.7877197265625
5395,172829,1594.3604736328125
5396,172839,1596.603515625
5397,172849,1594.5712890625
5398,172859,1596.603515625
5399,172869,1594.5712890625
5400,172879,1594.5712890625
5401,172889,1594.3604736328125
5402,172899,1594.1439208984375
5403,172909,1596.392822265625
5404,172919,1596.392822265625
5405,172929,1594.5712890625
5406,172939,1592.755615234375
5407,172949,1594.5712890625
5408,172959,1594.3604736328125
5409,172969,1594.3604736328125
5410,172979,1596.603515625
5411,172989,1592.328125
5412,172999,1594.1439208984375
5413,173009,1590.3013916015625
5414,173019,1594.3604736328125
5415,173029,1594.1439208984375
5416,173039,1594.1439208984375
5417,173049,1594.3604736328125
5418,173059,1594.3604736328125
5419,173069,1594.1439208984375
5420,173079,1592.328125
5421,173089,1592.328125
5422,173099,1594.3604736328125
5423,173109,1594.5712890625
5424,173119,1594.3604736328125
5425,173129,1592.328125
5426,173139,1594.5712890625
5427,173149,1592.328125
5428,173159,1592.328125
5429,173169,1592.328125
5430,173179,1590.3013916015625
5431,173189,1592.328125
5432,173199,1589.98046875
5433,173209,1589.98046875
5434,173219,1592.116943359375
5435,173229,1590.3013916015625
5436,173239,1589.98046875
5437,173249,1590.3013916015625
5438,173259,1592.544677734375
5439,173269,1588.1649169921875
5440,173279,1590.3013916015625
5441,173289,1590.3013916015625
5442,173299,1588.1649169921875
5443,173309,1588.1649169921875
5444,173319,1590.3013916015625
5445,173329,1590.3013916015625
5446,173339,1589.98046875
5447,173349,1589.98046875
5448,173359,1589.98046875
5449,173369,1592.328125
5450,173379,1590.3013916015625
5451,173389,1587.947998046875
5452,173399,1590.3013916015625
5453,173409,1589.98046875
5454,173419,1589.98046875
5455,173429,1586.1380615234375
5456,173439,1588.1649169921875
5457,173449,1589.98046875
5458,173459,1587.947998046875
5459,173469,1585.9210205078125
5460,173479,1585.9210205078125
5461,173489,1588.1649169921875
5462,173499,1585.9210205078125
5463,173509,1590.3013916015625
5464,173519,1588.376220703125
5465,173529,1587.947998046875
5466,173539,1585.9210205078125
5467,173549,1589.98046875
5468,173559,1588.1649169921875
5469,173569,1587.947998046875
5470,173579,1590.3013916015625
5471,173589,1587.736572265625
5472,173599,1586.1380615234375
5473,173609,1587.947998046875
5474,173619,1587.947998046875
5475,173629,1588.1649169921875
5476,173639,1587.947998046875
5477,173649,1588.1649169921875
5478,173659,1590.3013916015625
5479,173669,1586.1380615234375
5480,173679,1588.1649169921875
5481,173689,1587.947998046875
5482,173699,1587.947998046875
5483,173709,1585.9210205078125
5484,173719,1585.9210205078125
5485,173729,1587.947998046875
5486,173739,1586.3494873046875
5487,173749,1587.947998046875
5488,173759,1588.1649169921875
5489,173769,1586.1380615234375
5490,173779,1583.8939208984375
5491,173789,1583.5726318359375
5492,173799,1585.9210205078125
5493,173809,1585.9210205078125
5494,173819,1583.5726318359375
5495,173829,1587.947998046875
5496,173839,1584.1058349609375
5497,173849,1585.9210205078125
5498,173859,1587.736572265625
5499,173869,1585.9210205078125
5500,173879,1586.1380615234375
5501,173889,1585.9210205078125
5502,173899,1586.1380615234375
5503,173909,1581.7574462890625
5504,173919,1587.947998046875
5505,173929,1585.7093505859375
5506,173939,1583.8939208984375
5507,173949,1585.9210205078125
5508,173959,1585.9210205078125
5509,173969,1587.947998046875
5510,173979,1588.1649169921875
5511,173989,1587.947998046875
5512,173999,1590.3013916015625
5513,174009,1588.1649169921875
5514,174019,1586.1380615234375
5515,174029,1588.1649169921875
5516,174039,1587.947998046875
5517,174049,1587.947998046875
5518,174059,1589.98046875
5519,174069,1588.1649169921875
5520,174079,1588.376220703125
5521,174089,1587.947998046875
5522,174099,1590.3013916015625
5523,174109,1588.1649169921875
5524,174119,1590.3013916015625
5525,174129,1590.3013916015625
5526,174139,1588.376220703125
5527,174149,1589.98046875
5528,174159,1585.7093505859375
5529,174169,1588.1649169921875
5530,174179,1588.1649169921875
5531,174189,1590.3013916015625
5532,174199,1589.98046875
5533,174209,1587.947998046875
5534,174219,1590.3013916015625
5535,174229,1588.1649169921875
5536,174239,1592.116943359375
5537,174249,1590.3013916015625
5538,174259,1590.3013916015625
5539,174269,1590.3013916015625
5540,174279,1588.1649169921875
5541,174289,1590.3013916015625
5542,174299,1586.1380615234375
5543,174309,1592.116943359375
5544,174319,1590.3013916015625
5545,174329,1590.3013916015625
5546,174339,1588.1649169921875
5547,174349,1589.98046875
5548,174359,1587.947998046875
5549,174369,1590.3013916015625
5550,174379,1588.1649169921875
5551,174389,1588.1649169921875
5552,174399,1589.98046875
5553,174409,1588.1649169921875
5554,174419,1588.376220703125
5555,174429,1588.1649169921875
5556,174439,1586.3494873046875
5557,174449,1586.1380615234375
5558,174459,1588.1649169921875
5559,174469,1586.3494873046875
5560,174479,1586.3494873046875
5561,174489,1585.9210205078125
5562,174499,1588.1649169921875
5563,174509,1586.1380615234375
5564,174519,1588.1649169921875
5565,174529,1586.1380615234375
5566,174539,1586.1380615234375
5567,174549,1586.1380615234375
5568,174559,1588.1649169921875
5569,174569,1586.1380615234375
5570,174579,1585.9210205078125
5571,174589,1586.1380615234375
5572,174599,1584.1058349609375
5573,174609,1586.3494873046875
5574,174619,1588.1649169921875
5575,174629,1586.1380615234375
5576,174639,1586.1380615234375
5577,174649,1584.1058349609375
5578,174659,1584.1058349609375
5579,174669,1586.3494873046875
5580,174679,1583.8939208984375
5581,174689,1584.1058349609375
5582,174699,1586.3494873046875
5583,174709,1586.1380615234375
5584,174719,1584.1058349609375
5585,174729,1584.3228759765625
5586,174739,1584.1058349609375
5587,174749,1584.3228759765625
5588,174759,1581.974853515625
5589,174769,1584.3228759765625
5590,174779,1581.974853515625
5591,174789,1582.1864013671875
5592,174799,1581.7574462890625
5593,174809,1581.974853515625
5594,174819,1584.3228759765625
5595,174829,1581.974853515625
5596,174839,1582.4036865234375
5597,174849,1582.1864013671875
5598,174859,1582.1864013671875
5599,174869,1579.947998046875
5600,174879,1581.7574462890625
5601,174889,1579.947998046875
5602,174899,1579.947998046875
5603,174909,1578.133056640625
5604,174919,1579.947998046875
5605,174929,1582.1864013671875
5606,174939,1584.3228759765625
5607,174949,1580.1597900390625
5608,174959,1579.947998046875
5609,174969,1579.947998046875
5610,174979,1579.947998046875
5611,174989,1578.133056640625
5612,174999,1580.1597900390625
5613,175009,1579.947998046875
