,flight_sensor_id,signal_type,t,value
4584,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.169911000000061,[-9.64616977]
4585,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.169911000000061,[83344.25729018]
4586,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.169911000000061,[83338.16176158]
4587,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.169911000000061,[83344.182751]
4588,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.169911000000061,[15.34766669]
4589,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.169911000000061,[16.14263746]
4590,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.169911000000061,[15.12452157]
4591,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.1799110000000645,[-9.88651568]
4592,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.1799110000000645,[-9.89688735]
4593,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.1799110000000645,[-9.40939949]
4594,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.1799110000000645,[83335.97395111]
4595,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.1799110000000645,[83331.62266037]
4596,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.1799110000000645,[83328.32506866]
4597,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.1799110000000645,[16.4234059]
4598,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.1799110000000645,[15.50912655]
4599,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.1799110000000645,[15.47598947]
4600,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.189911000000068,[-9.85228994]
4601,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.189911000000068,[-9.66429532]
4602,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.189911000000068,[-9.88571153]
4603,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.189911000000068,[83312.80520434]
4604,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.189911000000068,[83325.10675796]
4605,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.189911000000068,[83326.70722756]
4606,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.189911000000068,[15.9323971]
4607,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.189911000000068,[15.52069961]
4608,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.189911000000068,[15.26640213]
4609,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.199911000000071,[-10.34211617]
4610,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.199911000000071,[-9.04855458]
4611,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.199911000000071,[-8.94256114]
4612,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.199911000000071,[83315.82766624]
4613,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.199911000000071,[83316.11944397]
4614,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.199911000000071,[83303.31257368]
4615,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.199911000000071,[16.07911259]
4616,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.199911000000071,[15.41816474]
4617,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.199911000000071,[15.51495057]
4618,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.209911000000075,[-10.48722834]
4619,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.209911000000075,[-10.87272572]
4620,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.209911000000075,[-9.07469948]
4621,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.209911000000075,[83289.50118017]
4622,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.209911000000075,[83285.86102506]
4623,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.209911000000075,[83295.13909556]
4624,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.209911000000075,[15.96203645]
4625,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.209911000000075,[15.77477904]
4626,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.209911000000075,[15.343839]
4627,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.219911000000078,[-9.31709284]
4628,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.219911000000078,[-9.65434797]
4629,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.219911000000078,[-10.42153178]
4630,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.219911000000078,[83272.97087002]
4631,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.219911000000078,[83272.98121147]
4632,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.219911000000078,[83261.46994091]
4633,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.219911000000078,[16.21982976]
4634,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.219911000000078,[15.54113646]
4635,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.219911000000078,[15.14907068]
4636,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.229911000000081,[-9.97722316]
4637,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.229911000000081,[-9.24365503]
4638,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.229911000000081,[-8.5789889]
4639,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.229911000000081,[83256.63415929]
4640,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.229911000000081,[83258.71657042]
4641,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.229911000000081,[83260.89064556]
4642,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.229911000000081,[15.53949255]
4643,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.229911000000081,[16.19788586]
4644,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.229911000000081,[16.02288081]
4645,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.239911000000085,[-9.12176174]
4646,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.239911000000085,[-9.05616913]
4647,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.239911000000085,[-9.70258781]
4648,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.239911000000085,[83237.30104918]
4649,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.239911000000085,[83228.35347962]
4650,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.239911000000085,[83247.45086794]
4651,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.239911000000085,[15.55838152]
4652,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.239911000000085,[15.69535277]
4653,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.239911000000085,[16.65465822]
4654,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.249911000000088,[-9.12967334]
4655,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.249911000000088,[-9.22967563]
4656,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.249911000000088,[-9.36691778]
4657,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.249911000000088,[83238.86176261]
4658,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.249911000000088,[83219.421391]
4659,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.249911000000088,[83233.19618228]
4660,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.249911000000088,[15.63206525]
4661,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.249911000000088,[14.92152659]
4662,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.249911000000088,[15.98768281]
4663,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.259911000000091,[-10.20496348]
4664,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.259911000000091,[-8.18461609]
4665,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.259911000000091,[-9.11872705]
4666,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.259911000000091,[83214.82051346]
4667,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.259911000000091,[83224.5350785]
4668,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.259911000000091,[83222.49283246]
4669,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.259911000000091,[15.40274304]
4670,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.259911000000091,[15.54368032]
4671,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.259911000000091,[16.30142272]
4672,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.269911000000095,[-10.08130007]
4673,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.269911000000095,[-8.40570069]
4674,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.269911000000095,[-9.59765329]
4675,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.269911000000095,[83204.26057093]
4676,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.269911000000095,[83196.38873203]
4677,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.269911000000095,[83200.11384547]
4678,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.269911000000095,[15.50082201]
4679,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.269911000000095,[15.68949347]
4680,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.269911000000095,[15.28345962]
4681,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.279911000000098,[-9.81903679]
4682,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.279911000000098,[-9.07579527]
4683,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.279911000000098,[-9.49188301]
4684,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.279911000000098,[83190.90005781]
4685,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.279911000000098,[83184.29779335]
4686,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.279911000000098,[83179.68092755]
4687,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.279911000000098,[15.55717752]
4688,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.279911000000098,[15.54397821]
4689,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.279911000000098,[15.23634068]
4690,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.289911000000101,[-8.48144212]
4691,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.289911000000101,[-9.556033]
4692,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.289911000000101,[-8.49155698]
4693,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.289911000000101,[83178.13911842]
4694,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.289911000000101,[83174.18144286]
4695,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.289911000000101,[83177.94200272]
4696,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.289911000000101,[15.27686878]
4697,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.289911000000101,[15.92703796]
4698,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.289911000000101,[15.99935103]
4699,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.299911000000105,[-7.90607218]
4700,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.299911000000105,[-9.58384224]
4701,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.299911000000105,[-10.20360605]
4702,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.299911000000105,[83155.83960971]
4703,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.299911000000105,[83161.88126207]
4704,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.299911000000105,[83142.7095213]
4705,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.299911000000105,[16.71227797]
4706,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.299911000000105,[15.61649506]
4707,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.299911000000105,[15.26252028]
4708,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.309911000000108,[-9.3452106]
4709,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.309911000000108,[-8.52959441]
4710,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.309911000000108,[-9.12753213]
4711,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.309911000000108,[83138.84991933]
4712,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.309911000000108,[83137.16021138]
4713,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.309911000000108,[83138.28857107]
4714,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.309911000000108,[15.22412855]
4715,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.309911000000108,[15.49987869]
4716,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.309911000000108,[15.84833371]
4717,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.319911000000111,[-8.39813844]
4718,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.319911000000111,[-8.12120046]
4719,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.319911000000111,[-8.50138589]
4720,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.319911000000111,[83117.01029296]
4721,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.319911000000111,[83131.01907274]
4722,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.319911000000111,[83131.59276027]
4723,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.319911000000111,[15.59745035]
4724,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.319911000000111,[15.8379423]
4725,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.319911000000111,[15.30255645]
4726,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.329911000000115,[-8.48349613]
4727,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.329911000000115,[-8.71668181]
4728,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.329911000000115,[-9.28356255]
4729,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.329911000000115,[83110.84413281]
4730,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.329911000000115,[83113.47355314]
4731,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.329911000000115,[83106.18019325]
4732,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.329911000000115,[15.33349184]
4733,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.329911000000115,[15.74471817]
4734,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.329911000000115,[15.30895721]
4735,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.339911000000118,[-9.87386863]
4736,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.339911000000118,[-8.7924455]
4737,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.339911000000118,[-8.36641736]
4738,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.339911000000118,[83082.44066814]
4739,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.339911000000118,[83091.77586134]
4740,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.339911000000118,[83108.5028031]
4741,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.339911000000118,[16.20719715]
4742,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.339911000000118,[15.75234586]
4743,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.339911000000118,[15.40866988]
4744,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.349911000000121,[-8.37116398]
4745,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.349911000000121,[-9.24953622]
4746,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.349911000000121,[-8.78623065]
4747,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.349911000000121,[83068.65978297]
4748,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.349911000000121,[83087.8335782]
4749,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.349911000000121,[83070.31225632]
4750,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.349911000000121,[15.81746902]
4751,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.349911000000121,[15.62065619]
4752,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.349911000000121,[15.43951362]
4753,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.359911000000125,[-8.51654522]
4754,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.359911000000125,[-7.90301391]
4755,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.359911000000125,[-9.76708505]
4756,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.359911000000125,[83069.42035124]
4757,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.359911000000125,[83080.54995701]
4758,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.359911000000125,[83070.38879866]
4759,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.359911000000125,[15.59191546]
4760,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.359911000000125,[16.11566944]
4761,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.359911000000125,[15.67495907]
4762,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.369911000000128,[-8.42425508]
4763,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.369911000000128,[-8.24579799]
4764,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.369911000000128,[-8.60609405]
4765,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.369911000000128,[83057.58530543]
4766,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.369911000000128,[83054.34712452]
4767,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.369911000000128,[83059.49038735]
4768,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.369911000000128,[15.08504934]
4769,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.369911000000128,[15.37457153]
4770,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.369911000000128,[15.66006978]
4771,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.379911000000131,[-8.48093732]
4772,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.379911000000131,[-8.20960232]
4773,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.379911000000131,[-8.63821182]
4774,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.379911000000131,[83045.65826805]
4775,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.379911000000131,[83045.93374574]
4776,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.379911000000131,[83034.29256576]
4777,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.379911000000131,[15.60047841]
4778,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.379911000000131,[14.88296827]
4779,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.379911000000131,[15.07875019]
4780,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.389911000000135,[-6.98321809]
4781,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.389911000000135,[-9.20964814]
4782,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.389911000000135,[-9.19619373]
4783,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.389911000000135,[83030.39528343]
4784,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.389911000000135,[83028.20795661]
4785,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.389911000000135,[83027.211964]
4786,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.389911000000135,[15.11875796]
4787,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.389911000000135,[15.63682172]
4788,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.389911000000135,[15.58469071]
4789,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.399911000000138,[-7.6192156]
4790,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.399911000000138,[-8.85022095]
4791,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.399911000000138,[-7.43737607]
4792,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.399911000000138,[83016.60671748]
4793,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.399911000000138,[83026.70345188]
4794,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.399911000000138,[83026.7988476]
4795,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.399911000000138,[14.75384872]
4796,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.399911000000138,[15.60372209]
4797,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.399911000000138,[15.30886616]
4798,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.409911000000141,[-7.72724285]
4799,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.409911000000141,[-8.26342864]
4800,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.409911000000141,[-7.91940797]
4801,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.409911000000141,[83010.62339395]
4802,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.409911000000141,[83007.33563414]
4803,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.409911000000141,[82988.99828214]
4804,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.409911000000141,[15.87501677]
4805,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.409911000000141,[15.81626259]
4806,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.409911000000141,[16.12341243]
4807,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.419911000000145,[-7.59588838]
4808,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.419911000000145,[-9.27603342]
4809,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.419911000000145,[-8.56275539]
4810,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.419911000000145,[82984.99634038]
4811,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.419911000000145,[82986.49654617]
4812,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.419911000000145,[82983.03273138]
4813,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.419911000000145,[15.31211813]
4814,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.419911000000145,[15.32532882]
4815,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.419911000000145,[16.32195875]
4816,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.429911000000148,[-9.39371057]
4817,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.429911000000148,[-8.55264839]
4818,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.429911000000148,[-9.824883]
4819,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.429911000000148,[82965.04743242]
4820,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.429911000000148,[82970.85712968]
4821,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.429911000000148,[82964.59693906]
4822,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.429911000000148,[15.8170053]
4823,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.429911000000148,[15.61782911]
4824,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.429911000000148,[15.13876532]
4825,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.439911000000151,[-8.31666721]
4826,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.439911000000151,[-8.57336048]
4827,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.439911000000151,[-7.77736044]
4828,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.439911000000151,[82953.37262492]
4829,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.439911000000151,[82956.26379492]
4830,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.439911000000151,[82969.24471651]
4831,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.439911000000151,[15.52765865]
4832,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.439911000000151,[15.56927055]
4833,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.439911000000151,[14.88298461]
4834,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.449911000000155,[-8.10669149]
4835,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.449911000000155,[-8.37100534]
4836,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.449911000000155,[-7.37051774]
4837,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.449911000000155,[82942.8855369]
4838,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.449911000000155,[82931.29241869]
4839,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.449911000000155,[82940.74476101]
4840,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.449911000000155,[15.90472672]
4841,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.449911000000155,[15.84995342]
4842,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.449911000000155,[14.99679715]
4843,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.459911000000158,[-8.19658664]
4844,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.459911000000158,[-7.93755243]
4845,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.459911000000158,[-9.02036122]
4846,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.459911000000158,[82924.25671607]
4847,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.459911000000158,[82924.79206917]
4848,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.459911000000158,[82932.04210532]
4849,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.459911000000158,[15.65243824]
4850,eab2f675-3fc2-40ce-a371-b1a2ea1c9c7d,temperature,5.459911000000158,[15.05088278]
4851,94e18422-443a-46a7-9bfc-476da6236470,temperature,5.459911000000158,[14.82136774]
4852,1ec96258-c5b0-4ace-b138-d4b6ebb94077,acceleration_x,5.469911000000161,[-8.01541656]
4853,294906ee-7119-43a0-8b2d-960a8b5b3d34,acceleration_x,5.469911000000161,[-8.27405152]
4854,22752219-cefa-4fea-8cbb-590e90be031b,acceleration_x,5.469911000000161,[-8.04939736]
4855,21bc6e03-949d-4895-bdc5-3813f477c650,pressure,5.469911000000161,[82912.24764514]
4856,3c25aa65-242d-4527-b812-75d7b481ee66,pressure,5.469911000000161,[82897.76121891]
4857,5e32df81-1a9f-4453-973c-42dc35df8763,pressure,5.469911000000161,[82906.07397861]
4858,cd4c5737-afe1-4d57-8744-e9d47648f074,temperature,5.469911000000161,[15.3084317]
